wavelength,flux
8621.841651345172,2.383248519897461e-16
8623.825094686677,2.776757621765137e-16
8625.813729706582,3.2072322845458986e-16
8627.798086819494,3.5683185577392583e-16
8629.78763800261,3.8457397460937504e-16
8631.772909307903,3.8140029907226564e-16
8633.758637322251,3.76122055053711e-16
8635.74956299515,3.508469009399414e-16
8637.736205833453,3.126537895202637e-16
8639.728048724864,2.5724111557006837e-16
8641.71560680858,2.043971061706543e-16
8643.708367341067,1.5431312561035158e-16
8645.69684109185,9.376920700073242e-17
8647.685772288409,1.129292106628418e-16
8649.67990952787,1.7928878784179689e-16
8651.669757024085,2.8674448013305666e-16
8653.664812961626,3.2020984649658205e-16
8655.655577179641,3.2860549926757815e-16
8657.651552238507,3.7847778320312503e-16
8659.643233600653,3.408236312866211e-16
8661.635373146479,3.8976291656494144e-16
8663.632727133088,3.470075607299805e-16
8665.625784456659,3.193026351928711e-16
8667.624058623302,3.5833923339843754e-16
8669.618034147437,2.7425586700439454e-16
8671.617228918041,2.9885110855102543e-16
8673.612123065755,2.7242818832397463e-16
8675.607476136245,2.0025041580200197e-16
8677.608052058944,2.418025588989258e-16
8679.604324387648,1.7762413024902346e-16
8681.605821974726,1.499251174926758e-16
8683.603013985145,1.7377262115478516e-16
8685.605433661212,1.1847453117370606e-16
8687.603545777045,1.0937756538391114e-16
8689.602117555944,1.1779943466186524e-16
8691.605920612044,7.970631122589112e-17
8693.605413132012,8.142577171325684e-17
8695.610139339233,9.097884178161621e-17
8697.610553024459,6.701345443725586e-17
8699.61620280809,6.865936756134034e-17
8701.617538082952,8.385536193847657e-17
8703.619333762364,7.341886520385742e-17
8705.626369157562,5.961958408355713e-17
8707.629087063295,7.016856670379639e-17
8709.63704709875,7.845807552337647e-17
8711.640687655672,6.474287986755371e-17
8713.649572757362,5.1269459724426275e-17
8715.65413639054,4.730913639068604e-17
8717.659161170945,4.6782512664794926e-17
8719.669434119336,4.768624305725098e-17
8721.675382613708,4.6740021705627445e-17
8723.686581693893,4.7067685127258305e-17
8725.693454327786,4.78991985321045e-17
8727.705579966434,5.335697174072266e-17
8729.713377165597,5.282007217407227e-17
8731.721636255868,4.9218358993530274e-17
8733.735151979954,4.628562927246094e-17
8735.744336274236,4.67293119430542e-17
8737.758779624062,4.721476078033448e-17
8739.768889548595,5.1689920425415045e-17
8741.784260951517,5.841040134429932e-17
8743.79529693274,5.59784746170044e-17
8745.811596816311,5.180436134338379e-17
8747.823559280858,4.9910511970520024e-17
8749.835984594723,5.1065716743469244e-17
8751.853677447529,5.478216648101807e-17
8753.867029884785,5.344854831695557e-17
8755.88565228773,4.9548578262329106e-17
8757.899932275499,7.115989208221436e-17
8759.919484656828,2.1402677536010745e-16
8761.934692622432,5.070178604125977e-16
8763.95036418398,5.771039199829102e-16
8765.971311781545,3.3423343658447267e-16
8767.987911962025,4.835238265991212e-16
8770.00979060919,8.288403320312501e-16
8772.027319836418,4.717116165161133e-16
8774.050129962117,1.0763924598693849e-16
8776.068588664104,1.5431716918945314e-16
8778.087511709862,4.878170013427734e-16
8780.111719302422,7.99331283569336e-16
8782.13157246507,4.836081695556641e-16
8784.15671260911,1.0548296928405762e-16
8786.177496317152,5.220242500305176e-17
8788.203569442296,5.21337366104126e-17
8790.225284124435,8.518880844116212e-17
8792.247463899379,2.523127937316895e-16
8794.27493674564,2.866621589660645e-16
8796.298048137849,1.1416419982910157e-16
8798.326455039889,4.7846217155456544e-17
8800.350498478558,4.747140884399414e-17
8802.379839866695,4.6203451156616216e-17
8804.404815781216,4.704915523529053e-17
8806.430257538785,4.329864501953125e-17
8808.461000905934,4.315382480621338e-17
8810.48737578356,6.48390531539917e-17
8812.519054713217,8.194746017456055e-17
8814.546363140787,6.227020740509033e-17
8816.578978063964,4.669806003570557e-17
8818.607220471567,4.749461650848389e-17
8820.63592947367,5.002986431121826e-17
8822.669948637393,5.394829273223877e-17
8824.699592264771,8.950122833251954e-17
8826.734548500159,5.599837875366212e-16
8828.765127183395,1.5002656555175782e-15
8830.801020922154,1.276841049194336e-15
8832.832535092028,2.8952064514160157e-16
8834.864516609065,1.770299530029297e-16
8836.901816853555,4.2298828125e-16
8838.934734503515,6.378985977172852e-16
8840.972973331262,3.230753326416016e-16
8843.006827545418,7.046116828918457e-17
8845.046005388827,5.3229470252990725e-17
8847.080796598655,6.532168865203857e-17
8849.116055909528,9.323395729064942e-17
8851.156642527505,2.012145233154297e-16
8853.192839481379,2.0635866165161134e-16
8855.234366196642,8.498175621032716e-17
8857.271501225485,5.0927896499633794e-17
8859.31396847114,4.8856911659240726e-17
8861.352042007125,5.2253284454345706e-17
8863.39058439925,7.191883087158204e-17
8865.434462691968,8.446214675903321e-17
8867.473944239608,1.8965410232543946e-16
8869.518764146087,4.082999420166016e-16
8871.559185281907,3.2715503692626953e-16
8873.604947235948,7.958911895751954e-17
8875.646308392817,4.7607069015502936e-17
8877.68813916214,4.671251773834229e-17
8879.73531443941,4.710161685943604e-17
8881.778085879198,4.8684391975402834e-17
8883.826204289147,6.308304309844972e-17
8885.86991683277,4.461637496948243e-16
8887.9189788099,1.1340565490722656e-15
8889.963632890922,7.725040435791017e-16
8892.00875734193,1.4261695861816408e-16
8894.059234922122,5.88922929763794e-17
8896.105301560994,5.4505739212036134e-17
8898.156723795235,6.618364334106446e-17
8900.203733056038,6.393748283386231e-17
8902.25610037953,1.1199703216552735e-16
8904.30405269653,4.454367065429687e-16
8906.357365544674,5.118882751464844e-16
8908.406261352337,1.7533430099487306e-16
8910.455628505784,7.701439380645752e-17
8912.510359893724,7.152807712554933e-17
8914.560671189649,5.728165149688721e-17
8916.616349191365,6.11480188369751e-17
8918.667605064733,2.1455682754516604e-16
8920.72423011633,1.0604708099365234e-15
8922.776431002305,1.2492173767089844e-15
8924.829103994396,4.064688873291016e-16
8926.88714987404,8.087096214294434e-17
8928.940768531605,8.798334121704103e-17
8930.999762552008,8.902973175048829e-17
8933.054327310716,6.596958160400391e-17
8935.114269908689,6.672972202301026e-17
8937.169781204408,6.223069667816163e-17
8939.225765367799,5.981219291687012e-17
8941.287131085755,6.03489112854004e-17
8943.344062440076,1.925929641723633e-16
8945.406377828243,4.799069213867188e-16
8947.464256809862,3.2537384033203126e-16
8949.52752230575,7.621654033660889e-17
8951.586349351242,5.010683059692383e-17
8953.64565002719,4.741451740264893e-17
8955.710340938702,5.739443778991699e-17
8957.770590333495,3.0494068145751953e-16
8959.83623244713,9.915459442138672e-16
8961.897430997844,8.236026000976563e-16
8963.964024751822,1.5356663703918457e-16
8966.026172895728,5.635012149810792e-17
8968.088795434107,5.011775970458985e-17
8970.15681690305,5.147849082946778e-17
8972.220389690654,6.462012767791749e-17
8974.289363896107,6.985543727874756e-17
8976.353887370715,5.4929056167602545e-17
8978.423814751604,5.139544486999512e-17
8980.489289351199,5.774077415466309e-17
8982.55523911051,7.202632904052734e-17
8984.626596509414,7.22315788269043e-17
8986.693498050801,7.766988277435304e-17
8988.765809723076,2.1221330642700197e-16
8990.833663485022,3.4853214263916017e-16
8992.906929870303,2.0238794326782228e-16
8994.975736291497,7.626723766326905e-17
8997.04501863889,5.971204280853272e-17
8999.11971734895,5.563451290130616e-17
9001.18995301374,2.3795785903930667e-16
9003.265607536512,6.05162696838379e-16
9005.33679695789,4.677523422241212e-16
9007.413407733718,9.843099594116211e-17
9009.485551351081,4.249278068542481e-17
9011.55817166236,4.031232833862305e-17
9013.636217073454,3.897261142730713e-17
9015.709792239928,3.884159088134766e-17
9017.788795005557,3.6404769420623784e-17
9019.863325467128,3.7205555438995366e-17
9021.943286028345,4.915245056152344e-17
9024.018772225116,5.2205443382263185e-17
9026.094735884759,4.200217723846436e-17
9028.176133395455,4.134243965148926e-17
9030.253053450571,5.4527206420898444e-17
9032.335409860114,5.45480489730835e-17
9034.413286751316,4.747977733612061e-17
9036.49660250147,4.93322229385376e-17
9038.57543666957,1.2567599296569825e-16
9040.654749070738,1.942941474914551e-16
9042.739504088317,1.1403727531433107e-16
9044.819774427724,5.5034174919128425e-17
9046.90548989095,5.444938182830811e-17
9048.986718609916,1.0652792930603028e-16
9051.07339496127,3.078874397277832e-16
9053.155582501318,2.923822784423828e-16
9055.238249045875,9.483324050903321e-17
9057.326366986339,5.273887157440186e-17
9059.409993014386,5.473455429077149e-17
9061.499072949795,5.020175933837891e-17
9063.583658903364,4.633607387542725e-17
9065.67370127691,5.661107063293457e-17
9067.75924759824,6.455962657928467e-17
9069.850252853315,6.552535057067872e-17
9071.936759984848,6.702245712280274e-17
9074.023747114603,5.700634002685547e-17
9076.116196949431,4.5047554969787604e-17
9078.204145553167,4.7419295310974127e-17
9080.297559378643,4.5146574974060064e-17
9082.386469899311,4.358108997344971e-17
9084.480848159545,4.603538513183594e-17
9086.5707210403,5.070029735565186e-17
9088.661074693564,4.839305400848389e-17
9090.756899863803,4.50924825668335e-17
9092.848216542006,8.105503082275391e-17
9094.945007257907,1.3286222457885743e-16
9097.037287404712,9.427635192871094e-17
9099.135044111103,5.22239637374878e-17
9101.228288170378,5.556403636932374e-17
9103.322013777699,1.274462890625e-16
9105.42121972811,1.8875217437744141e-16
9107.515909913827,1.0737743377685548e-16
9109.616082967425,4.416929721832276e-17
9111.711738175916,4.1236357688903814e-17
9113.812878778244,4.095357894897461e-17
9115.909499454096,3.9776334762573245e-17
9118.00660245478,4.128472328186035e-17
9120.109194638906,3.947520017623902e-17
9122.20726377395,4.103183746337891e-17
9124.310824621298,4.356073379516602e-17
9126.409860335796,4.4469709396362305e-17
9128.514390292632,4.0012264251708986e-17
9130.614393031887,4.04082727432251e-17
9132.714878874014,3.872219800949097e-17
9134.820862754199,4.410080432891846e-17
9136.922316289158,4.608432769775391e-17
9139.029270395116,4.494832515716553e-17
9141.131692068722,4.577276229858399e-17
9143.23961684744,4.338508605957031e-17
9145.343007105714,4.242430210113526e-17
9147.446881246153,4.3838543891906744e-17
9149.556262293547,4.351233005523682e-17
9151.661105687805,5.72624444961548e-17
9153.771458526047,1.0376869201660156e-16
9155.877271620659,1.0218015670776368e-16
9157.988596697453,6.711987972259522e-17
9160.09537993916,6.993695735931397e-17
9162.202647843582,1.1364655494689942e-16
9164.315431538162,1.2066428184509277e-16
9166.423670259908,6.437582492828369e-17
9168.537427312936,4.2503585815429693e-17
9170.646637299264,4.293524265289307e-17
9172.761368159163,4.2140617370605474e-17
9174.87154985753,4.245604038238526e-17
9176.982217000424,4.382765769958496e-17
9179.098408831009,4.369086265563965e-17
9181.210048357256,4.3821816444396974e-17
9183.327215116415,4.387604713439942e-17
9185.439827473989,4.239861011505127e-17
9187.55796961087,4.1802020072937016e-17
9189.671555247956,4.205502033233643e-17
9191.785627112642,4.060359477996826e-17
9193.905232576904,4.00373125076294e-17
9196.020278393495,3.9753885269165044e-17
9198.140860358988,3.96330213546753e-17
9200.256880576184,4.021506309509278e-17
9202.378439492784,4.213836669921875e-17
9204.49543455949,4.260532379150391e-17
9206.61291663813,4.4977097511291507e-17
9208.73594124261,4.298014640808106e-17
9210.854398844238,4.339348793029785e-17
9212.978401525146,4.481759548187256e-17
9215.097835099188,4.501634597778321e-17
9217.222816307123,7.219352722167969e-17
9219.343226303208,9.066359519958497e-17
9221.464124096827,6.257652282714844e-17
9223.590573356943,5.438677310943604e-17
9225.71244824717,8.993544578552247e-17
9227.839877161454,1.0569921493530275e-16
9229.962729598436,6.937247276306152e-17
9232.09113861821,4.6794648170471193e-17
9234.214969052304,4.216703891754151e-17
9236.344358629107,4.404185771942139e-17
9238.469167510875,4.2222075462341314e-17
9240.594465202134,3.868646860122681e-17
9242.725325876658,3.989675045013428e-17
9244.851602691555,4.0372633934021e-17
9246.983445052581,4.037956714630127e-17
9249.1107014422,5.0823392868041994e-17
9251.24352594199,6.212512016296387e-17
9253.37176235762,6.480658531188965e-17
9255.500488371237,5.749699115753174e-17
9257.634786341783,4.890952587127686e-17
9259.764493058467,3.9776649475097656e-17
9261.899774299076,3.9226779937744144e-17
9264.030462170635,4.756311416625977e-17
9266.166727134298,4.890988349914551e-17
9268.298396612749,4.025969505310059e-17
9270.430556478961,3.8579277992248536e-17
9272.568297290238,3.9072127342224126e-17
9274.701439441491,3.8217523097991946e-17
9276.840165108944,3.8352429866790775e-17
9278.974289997775,3.803254842758179e-17
9281.11400097513,3.7664289474487307e-17
9283.249109054284,3.798747062683106e-17
9285.384708312247,4.2642059326171877e-17
9287.525897517908,6.92956304550171e-17
9289.662480645437,8.342111587524415e-17
9291.804656295948,6.005476474761963e-17
9293.942223746311,6.406501293182374e-17
9296.08538629613,9.448937416076661e-17
9298.223938522804,7.542750358581543e-17
9300.362982720606,4.835086822509766e-17
9302.507625883263,4.621499538421631e-17
9304.647655537714,6.63239860534668e-17
9306.79328673646,3.7035839080810547e-16
9308.934302301557,1.0688541412353517e-15
9311.080921991579,1.0359555816650392e-15
9313.222923921532,7.192034912109376e-16
9315.365418616217,1.4713433837890626e-15
9317.513521307455,1.1501011657714845e-15
9319.657003048429,3.464841842651367e-16
9321.80609536956,2.2501453399658205e-16
9323.950564611554,6.256208038330078e-16
9326.1006470185,1.595290222167969e-15
9328.246104216458,7.662620544433594e-16
9330.392054974025,1.1043390274047853e-16
9332.54362277442,1.2465639114379883e-16
9334.690562170485,1.2884840965270998e-16
9336.843121197146,9.97273349761963e-17
9338.99104968717,3.3078628540039067e-16
9341.144600396754,4.545559692382813e-16
9343.293518436418,1.8945192337036133e-16
9345.442930831852,4.1923413276672364e-17
9347.597969330978,4.4482259750366215e-17
9349.748371959684,1.2699462890625e-16
9351.904403284025,1.7815027236938477e-16
9354.0557966022,1.2686543464660645e-16
9356.212821209152,5.825124263763428e-17
9358.36520567321,4.178255081176758e-17
9360.518085290487,3.921635627746582e-17
9362.676600086936,7.326644897460937e-17
9364.83047153483,9.115897178649903e-17
9366.989980758022,6.224760532379151e-17
9369.144844493472,7.88268280029297e-17
9371.30534860154,1.0321062088012696e-16
9373.461205081692,1.7575077056884768e-16
9375.617557513793,1.2546595764160156e-15
9377.779554215187,3.3995730590820313e-15
9379.936900077833,3.3230822753906253e-15
9382.099892810082,4.1089466094970704e-16
9384.258232560944,1.4811385154724121e-16
9386.42222178292,1.6955568313598634e-16
9388.58155587988,1.8004791259765626e-16
9390.746542050665,1.4320013999938966e-16
9392.906870951821,5.757911205291749e-17
9395.067696833801,4.810380935668946e-17
9397.234178694365,5.992338657379151e-17
9399.396000067805,7.948798179626466e-17
9401.563480025534,1.3224578857421876e-16
9403.726297349056,3.700377655029297e-16
9405.894775863773,3.4033618927001954e-16
9408.058589596212,9.304023742675781e-17
9410.222901111154,4.3644695281982427e-17
9412.39287772835,4.0222177505493165e-17
9414.558186340584,4.039527893066407e-17
9416.729162664979,4.545393466949463e-17
9418.895468833862,1.205405902862549e-16
9421.067445326022,5.932287979125977e-16
9423.23474951113,6.540137481689453e-16
9425.402552281717,2.113399887084961e-16
9427.576029292948,8.158281326293946e-17
9429.744830769245,4.9708213806152345e-17
9431.919309100304,4.825755596160889e-17
9434.089109742412,4.710415840148926e-17
9436.264589854607,5.723329544067383e-17
9438.435390122844,1.889287567138672e-16
9440.606689780829,1.4274079895019533e-15
9442.783672832586,2.1048895263671877e-15
9444.955972807293,7.074214935302735e-16
9447.133958794111,1.0317402839660645e-16
9449.307259546387,1.0778630256652832e-16
9451.486248930316,1.2418758392333985e-16
9453.660550921219,8.110419273376465e-17
9455.835353107437,6.371517658233643e-17
9458.015847855322,2.629577445983887e-16
9460.191651971876,9.031822204589845e-16
9462.373151272659,9.211499023437501e-16
9464.549957781139,1.841610336303711e-16
9466.732462097614,5.3459000587463384e-17
9468.910271459821,4.7731375694274905e-17
9471.088581824208,4.9800438880920414e-17
9473.272593932947,5.580132484436035e-17
9475.451907843888,1.2234586715698243e-16
9477.63692612597,1.0716635131835938e-15
9479.817244045795,1.812815399169922e-15
9482.003268964763,7.553781127929688e-16
9484.184591356021,1.2281396865844729e-16
9486.366415557628,6.912714958190919e-17
9488.553950701084,4.976164817810059e-17
9490.736780068066,5.540811061859131e-17
9492.925323007923,7.31549072265625e-17
9495.10915800336,6.437702178955079e-17
9497.298709203913,5.035368919372559e-17
9499.483550291097,5.1258921623229985e-17
9501.668893998103,1.140817928314209e-16
9503.859957859288,7.266373443603516e-16
9506.046308353103,7.499842071533203e-16
9508.23838163637,2.391496467590332e-16
9510.42573938082,5.505757808685303e-17
9512.61882255121,4.8058757781982423e-17
9514.807188010338,4.8239107131958013e-17
9516.996056900061,6.182034492492676e-17
9519.19065517116,3.687777709960938e-16
9521.380532471745,9.832605743408204e-16
9523.576141793226,7.891830444335938e-16
9525.767027969245,1.5125349044799806e-16
9527.9636488069,5.899755954742432e-17
9530.155544323141,6.825477123260498e-17
9532.347944082067,8.905341148376466e-17
9534.546082464441,7.045733451843263e-17
9536.739492260896,8.739085197448731e-17
9538.938643324582,1.2454200744628908e-16
9541.133063623889,8.669967651367188e-17
9543.333227835428,4.4459905624389654e-17
9545.528659103127,3.9884104728698736e-17
9547.724595426906,4.018440246582032e-17
9549.92627963112,4.19385576248169e-17
9552.12322762172,1.3947022438049317e-16
9554.325926140804,5.439776992797852e-16
9556.523886264302,4.977402496337891e-16
9558.727599565547,9.875589370727539e-17
9560.926572288234,7.046671390533448e-17
9563.131300839153,8.317834854125977e-17
9565.33128662753,7.869883060455323e-17
9567.531778519744,4.634452438354493e-16
9569.738030216633,1.0872356414794923e-15
9571.93953587442,7.002828216552734e-16
9574.14680399042,1.2433794975280761e-16
9576.349323880819,6.166891098022462e-17
9578.557608884194,5.203163146972657e-17
9580.761143474463,4.837140560150147e-17
9582.965184984969,4.190936088562012e-17
9585.174995591302,3.999480724334717e-17
9587.380052502687,4.1365265846252443e-17
9589.590881167718,3.904674530029297e-17
9591.796953947776,4.312474727630615e-17
9594.008801140526,5.669984340667725e-17
9596.215890257268,5.032713890075684e-17
9598.423487111962,4.112785816192627e-17
9600.636862368623,4.016115665435791e-17
9602.84547626214,4.155742645263672e-17
9605.059871219733,4.466643810272217e-17
9607.269502620626,1.0330737113952638e-16
9609.484917748925,3.0385396957397465e-16
9611.695567125955,2.5466852188110354e-16
9613.906725059971,7.121787071228028e-17
9616.123670717105,5.437020778656006e-17
9618.335847330532,5.873220443725586e-17
9620.55381433348,1.4485776901245117e-16
9622.767010095624,4.2229400634765627e-16
9624.985998914919,3.5464939117431645e-16
9627.2002142953,1.0838611602783204e-16
9629.414939053022,7.763124465942384e-17
9631.635460870051,8.224005699157716e-17
9633.851205950417,7.179103374481202e-17
9636.072750760795,5.1765646934509284e-17
9638.28951663387,4.7048258781433106e-17
9640.512084908889,4.510703563690186e-17
9642.72987204495,4.382644653320313e-17
9644.948169380028,4.267632007598877e-17
9647.172273125665,4.072036743164063e-17
9649.391592429272,4.114253044128418e-17
9651.616720818449,4.462300300598145e-17
9653.837062561408,6.328519821166993e-17
9656.063216066179,8.219613075256348e-17
9658.284580719528,7.171935081481934e-17
9660.506456394894,7.738811492919922e-17
9662.734147847154,9.266191482543946e-17
9664.957047139591,7.554267406463624e-17
9667.185764888245,6.503024578094483e-17
9669.409688269332,2.1906665802001954e-16
9671.639432787197,3.5568008422851566e-16
9673.864380728732,1.7951030731201174e-16
9676.089840516617,1.0530513763427736e-16
9678.321125462837,8.616982460021974e-17
9680.54761051899,1.553905773162842e-16
9682.779923417127,4.5500244140625e-16
9685.00743421389,4.405141830444336e-16
9687.24077553752,1.6899904251098635e-16
9689.469312547453,7.7980055809021e-17
9691.698362229396,1.4251852989196778e-16
9693.933246466248,1.674473762512207e-16
9696.163323070323,8.078248023986817e-17
9698.399236917283,1.1247336387634277e-16
9700.630340916592,4.728732299804688e-16
9702.867284848002,5.554267883300781e-16
9705.099416715864,1.4874417304992676e-16
9707.33206208273,6.342348575592042e-17
9709.57055141624,5.480084419250489e-17
9711.80422536177,1.2348050117492677e-16
9714.043745966253,2.630044174194336e-16
9716.278448964309,1.7952989578247071e-16
9718.519001314875,1.0286419868469239e-16
9720.754733839542,4.872657012939454e-16
9722.990980691538,7.287437438964845e-16
9725.233080937094,2.6187805175781253e-16
9727.470358026956,8.176837921142579e-17
9729.713491207032,8.052221298217774e-17
9731.951799009388,7.369790077209473e-17
9734.195965599858,7.759665012359619e-17
9736.435304589557,1.4179622650146487e-16
9738.68050506651,2.681712532043457e-16
9740.92087571862,3.334671020507813e-16
9743.161761765055,1.533360767364502e-16
9745.408513348177,8.564485549926759e-17
9747.65043176975,1.954511070251465e-16
9749.898218430262,2.1814609527587892e-16
9752.14116970259,7.131114482879639e-17
9754.38999191735,3.6764998435974126e-17
9756.633976516267,3.8231201171875e-17
9758.87847734089,5.741847038269044e-17
9761.128853163911,5.4865150451660163e-17
9763.374388029,4.33116102218628e-17
9765.625800599097,3.6454684734344484e-17
9767.872369981034,3.89393162727356e-17
9770.124819775832,3.744590759277344e-17
9772.37242415122,3.790275573730469e-17
9774.62054558504,3.9054310321807864e-17
9776.87455149423,3.9703819751739507e-17
9779.123708636527,4.1161079406738287e-17
9781.37875296517,4.4479250907897954e-17
9783.628946293098,4.7040920257568364e-17
9785.885029519595,4.929808616638184e-17
9788.136259510522,7.115316390991212e-17
9790.38800739395,3.602325057983399e-16
9792.645649245007,1.2495269012451173e-15
9794.898434507619,1.2794113159179688e-15
9797.157116453207,2.896024513244629e-16
9799.41093957292,2.2720605850219726e-16
9801.670662092209,4.978009414672852e-16
9803.925523547165,3.9180759429931643e-16
9806.180903730035,9.535836219787598e-17
9808.442187388107,1.142130470275879e-16
9810.698606623559,1.5367113113403322e-16
9812.96093205394,1.9151105880737305e-16
9815.218390820664,2.1704185485839844e-16
9817.481758503298,1.3884409904479982e-16
9819.740257280206,1.4535431861877441e-16
9821.999275621787,1.0486165046691896e-16
9824.264206961481,6.228567123413087e-17
9826.524266031744,6.097175121307373e-17
9828.79024082423,8.598971366882325e-17
9831.051341102635,1.0185547828674318e-16
9833.318359828634,7.643301010131837e-17
9835.580501794864,6.072098731994629e-17
9837.843164163882,5.368437290191651e-17
9840.11174906928,4.735458374023438e-17
9842.375453845776,4.2491807937622075e-17
9844.645083887164,4.3070402145385747e-17
9846.90983155138,6.144357204437256e-17
9849.18050721025,2.8775453567504885e-16
9851.446298242641,4.719217300415039e-16
9853.712610517281,1.9335336685180666e-16
9855.984854881957,5.817354679107667e-17
9858.252211245588,4.615384578704834e-17
9860.525502432167,4.319148540496826e-17
9862.793903365799,4.417216300964356e-17
9865.068241856548,4.2804970741271977e-17
9867.337687841416,4.958739757537842e-17
9869.607655909349,6.679862022399902e-17
9871.883565636386,3.915607833862305e-16
9874.154579477532,1.3101148986816407e-15
9876.431537715102,1.0209965515136719e-15
9878.703597811249,1.5207847595214846e-16
9880.981605042398,6.168710708618164e-17
9883.254711875554,5.2921843528747565e-17
9885.52834163395,6.745110988616944e-17
9887.807922635951,1.0260406494140626e-16
9890.082599854499,9.02647113800049e-17
9892.363231058387,5.553178310394287e-17
9894.638956219651,2.0554637908935548e-16
9896.920638109255,6.259764862060547e-16
9899.197411696021,4.4396968841552737e-16
9901.474709051558,1.0364240646362306e-16
9903.757967250667,6.453746318817139e-17
9906.036313756018,5.1290822029113774e-17
9908.320623851096,5.103634357452393e-17
9910.6000199896,5.2326259613037114e-17
9912.885382465258,9.016542434692384e-17
9915.165828720483,7.713285827636719e-16
9917.45224406155,1.4432173156738283e-15
9919.733740917283,5.708165359497071e-16
9922.01576262837,9.928616523742676e-17
9924.303757549067,5.559011459350587e-17
9926.586830586473,4.983067035675049e-17
9928.875879585345,4.753293037414551e-17
9931.160004433419,4.846257209777832e-17
9933.45010799608,4.9145803451538087e-17
9935.735285139388,5.500877857208252e-17
9938.020987984695,6.431553840637207e-17
9940.312673675007,1.029310703277588e-16
9942.599429542532,6.043309783935547e-16
9944.892171011357,1.0730838012695314e-15
9947.179980386225,1.603701171875e-15
9949.473778119958,1.9070869445800784e-15
9951.762641487521,8.833074951171876e-16
9954.052031405094,2.584233283996582e-16
9956.347413818612,4.3151626586914066e-16
9958.637858457036,1.2805874633789063e-15
9960.934298352144,1.0939614868164063e-15
9963.225798197325,9.72455291748047e-16
9965.523296061207,9.450337219238282e-16
9967.81585159928,2.614424514770508e-16
9970.108934536742,8.972736358642578e-17
9972.40801963666,2.1604059219360354e-16
9974.702158996344,4.845822525024414e-16
9977.002303283678,3.166508293151856e-16
9979.297499552278,1.5620299339294435e-16
9981.598703514994,1.6387727737426759e-16
9983.894957179427,1.0428064346313477e-16
9986.191739093998,5.737784385681153e-17
9988.494532853125,5.0213890075683595e-17
9990.792372894035,4.7475023269653325e-17
9993.096227549157,5.147322177886963e-17
9995.395126203885,4.857043743133545e-17
9997.700042243752,4.910435199737549e-17
10000.0,1.2439930915832521e-16
10002.305977913595,2.8825428009033204e-16
10004.601502940994,2.230056190490723e-16
10006.908541951003,9.555803298950196e-17
10009.216112959113,8.049365997314453e-17
10011.524216088003,2.958385467529297e-16
10013.821856697195,1.6518319702148438e-15
10016.131021900417,2.0024356079101563e-15
10018.440719592036,7.238279724121094e-16
10020.739947535882,1.7351949691772463e-16
10023.050708035571,1.5369844436645508e-16
10025.36200139153,3.7199462890625004e-16
10027.673827726629,7.983310699462891e-16
10029.975174664922,5.767121124267579e-16
10032.28806478759,1.187201976776123e-16
10034.601488257613,6.450021266937256e-17
10036.90442509109,6.303587913513184e-17
10039.218913083603,8.393731117248536e-17
10041.533934791934,8.104172706604004e-17
10043.84949033916,1.96809139251709e-16
10046.154549585237,3.5242828369140627e-16
10048.471170636029,1.808677673339844e-16
10050.788325894517,5.517304420471192e-17
10053.094977600445,4.377492427825928e-17
10055.413199098606,4.4997262954711916e-17
10057.731955173525,5.428149700164795e-17
10060.051245948474,1.796817970275879e-16
10062.360023490672,5.499921417236329e-16
10064.680381487953,5.066522216796876e-16
10067.001274554663,1.9518266677856448e-16
10069.31164712551,1.9948785781860352e-16
10071.633608151848,2.7406148910522465e-16
10073.95610461727,2.652585792541504e-16
10076.279136645247,1.3110414505004883e-16
10078.591638481552,7.831861019134523e-17
10080.915739453401,1.4598755836486817e-16
10083.2403763578,9.42423095703125e-16
10085.554475795701,1.4107269287109377e-15
10087.880182382456,4.890372467041016e-16
10090.206425272012,1.0762553215026856e-16
10092.53320458804,6.780728340148926e-17
10094.849436726123,6.03798532485962e-17
10097.17728671034,7.317648887634278e-17
10099.50567349162,9.701960563659668e-17
10101.823505808392,1.0402121543884278e-16
10104.152963997534,4.3525268554687504e-16
10106.482959354591,7.1718025207519535e-16
10108.81349200343,3.059049224853516e-16
10111.133460460647,7.553848266601563e-17
10113.465065504772,5.892857551574708e-17
10115.797208211869,5.443832874298096e-17
10118.118779429027,5.892169952392579e-17
10120.451995272277,6.913857460021974e-17
10122.785749149945,2.4630142211914064e-16
10125.120041186105,1.2471817016601564e-15
10127.443751989522,1.5002114868164064e-15
10129.779118150847,4.290192794799805e-16
10132.115022842452,1.2919133186340332e-16
10134.440338991226,1.3122251510620117e-16
10136.777318550063,1.195231056213379e-16
10139.114837011222,8.789436340332032e-17
10141.452894498978,8.448881149291993e-17
10143.78035368538,1.1824624061584474e-16
10146.119487030976,1.9775474548339845e-16
10148.459159775555,1.9446401596069337e-16
10150.7882268969,2.048666572570801e-16
10153.12897624258,3.968581771850586e-16
10155.47026535989,7.705776977539063e-16
10157.8120943733,4.762213516235352e-16
10160.143307989212,3.1425636291503907e-16
10162.48621459593,2.623079872131348e-16
10164.829661471738,1.8687984466552736e-16
10167.162485616358,2.1683771133422853e-16
10169.507010829933,2.088829231262207e-16
10171.852076685846,8.83819808959961e-16
10174.197683308765,1.9046626281738284e-15
10176.532657410467,1.0255744171142579e-15
10178.879343364964,1.9485408782958986e-16
10181.22657046006,2.061236572265625e-16
